zip,state,lat,lon
37050,TN,35.7721,-84.1009
37070,TN,35.0738,-85.42
37090,TN,36.4958,-87.3043
37111,TN,36.0743,-86.4811
37131,TN,36.0162,-86.9476
37151,TN,35.4952,-88.6876
37171,TN,36.2898,-82.4805
37192,TN,36.7899,-82.641
37212,TN,36.1427,-85.4518
37232,TN,35.4722,-83.4143
37252,TN,35.8616,-83.8033
37273,TN,35.6034,-86.8346
37293,TN,36.2491,-86.825
37313,TN,35.3471,-89.9474
37333,TN,36.0918,-83.9016
37354,TN,35.1893,-85.2352
37374,TN,36.3186,-87.594
37394,TN,36.0116,-86.3045
37414,TN,36.0112,-86.9424
37435,TN,35.7709,-88.6502
37455,TN,36.2424,-82.5149
37475,TN,36.6824,-82.4633
37495,TN,35.917,-85.5203
37516,TN,35.9324,-83.5379
37536,TN,35.6492,-83.7944
37556,TN,35.5057,-86.8246
37576,TN,36.0916,-86.9866
37597,TN,35.2062,-90.1474
37617,TN,36.0695,-84.0536
37637,TN,35.0425,-85.3782
37657,TN,36.4202,-87.1572
37678,TN,35.9491,-86.5358
37698,TN,35.7731,-86.7083
37718,TN,35.5625,-88.6289
37738,TN,36.348,-82.3565
37759,TN,36.5743,-82.4819
37779,TN,36.1957,-85.4104
37799,TN,35.7469,-83.7275
37819,TN,35.6025,-83.7718
37839,TN,35.4949,-87.0003
37860,TN,36.0267,-86.7701
37880,TN,35.2906,-90.2031
37900,TN,36.0496,-83.6747
37920,TN,35.1421,-85.2932
37941,TN,36.4063,-87.3294
37961,TN,35.8226,-86.1714
37981,TN,35.9956,-86.6474
38001,TN,35.3904,-88.5945
38022,TN,36.2797,-82.1059
38042,TN,36.4354,-82.4717
38062,TN,36.1461,-85.5709
38082,TN,35.8438,-83.3183
38103,TN,35.6507,-83.6653
38123,TN,35.5751,-87.0609
38143,TN,35.9153,-86.9343
38163,TN,34.9404,-90.0131
38184,TN,35.7233,-83.802
38204,TN,35.2846,-85.3478
38224,TN,36.317,-87.4845
38244,TN,35.6778,-86.4849
38265,TN,35.9881,-87.0705
38285,TN,35.6045,-88.6599
38305,TN,36.3597,-82.2904
38325,TN,36.4656,-82.6866
38346,TN,35.9667,-85.6324
38366,TN,35.6347,-83.733
38386,TN,35.7052,-83.4072
38406,TN,35.8369,-86.8974
38427,TN,36.2225,-86.6496
38447,TN,35.2122,-90.0095
38467,TN,35.7534,-84.1404
38487,TN,34.8123,-85.4031
38508,TN,36.7036,-87.577
38528,TN,35.6594,-86.1807
38548,TN,35.8961,-86.9682
38568,TN,35.6776,-89.031
38601,MS,32.1144,-90.1469
38621,MS,30.2317,-89.2929
38641,MS,34.874,-90.1447
38661,MS,31.2932,-89.3499
38682,MS,30.2189,-88.6557
38702,MS,34.7866,-89.6767
38722,MS,34.0959,-88.7036
38742,MS,32.6121,-88.529
38763,MS,33.4186,-90.9515
38783,MS,34.5092,-89.6192
38803,MS,33.4815,-88.7845
38823,MS,33.4449,-88.332
38844,MS,32.1326,-90.721
38864,MS,31.5487,-91.3383
38884,MS,32.2737,-90.2675
38904,MS,30.2979,-89.0626
38925,MS,35.2049,-90.1337
38945,MS,31.087,-89.4797
38965,MS,30.5797,-88.6537
38985,MS,34.8113,-89.7916
39006,MS,34.3322,-88.8661
39026,MS,32.5045,-88.7761
39046,MS,33.4967,-91.0681
39066,MS,34.4848,-89.3244
39087,MS,33.3909,-88.9251
39107,MS,33.5616,-88.6049
39127,MS,32.1864,-90.724
39147,MS,31.4791,-91.3376
39168,MS,32.3346,-90.0103
39188,MS,30.1531,-89.2618
39208,MS,34.8531,-90.1042
39229,MS,31.2228,-89.4066
39249,MS,30.4683,-88.9997
39269,MS,34.9342,-89.6481
39289,MS,34.1892,-88.6599
39310,MS,32.5971,-88.7467
39330,MS,33.252,-91.3002
39350,MS,34.4804,-89.4382
39370,MS,33.6706,-88.7181
39391,MS,33.2857,-88.5938
39411,MS,32.1541,-91.096
39431,MS,31.7497,-91.379
39451,MS,32.062,-90.2363
39472,MS,30.4999,-89.3012
39492,MS,34.8702,-90.185
39512,MS,31.4045,-89.0976
39532,MS,30.3007,-89.0116
39553,MS,34.8539,-89.7663
39573,MS,34.0732,-88.5341
39593,MS,32.1286,-88.6219
39613,MS,33.5903,-91.1492
39634,MS,34.3546,-89.2817
39654,MS,33.4707,-88.9322
39674,MS,33.4681,-88.1925
39694,MS,32.4514,-91.0394
39715,MS,31.6092,-91.3377
39735,MS,32.3667,-90.1528
39755,MS,30.3791,-89.023
40003,KY,38.036,-84.9356
40023,KY,38.3687,-85.735
40043,KY,38.2397,-84.7071
40063,KY,37.0155,-86.424
40083,KY,37.7633,-87.3457
40103,KY,39.3049,-84.6761
40123,KY,37.9428,-84.4661
40143,KY,38.0104,-84.706
40163,KY,37.539,-85.7605
40183,KY,36.9766,-87.3736
40203,KY,36.966,-88.7093
40223,KY,38.3472,-82.8632
40243,KY,39.0349,-84.4567
40263,KY,37.6672,-86.0187
40283,KY,38.1647,-84.976
40303,KY,38.3337,-85.7084
40323,KY,37.8904,-84.7408
40343,KY,36.8039,-86.5849
40363,KY,37.5629,-86.9393
40383,KY,38.9879,-84.5599
40403,KY,37.7424,-84.2142
40423,KY,38.0054,-84.5367
40443,KY,37.5364,-85.6664
40463,KY,36.8003,-87.5157
40483,KY,36.965,-88.6176
40503,KY,38.3415,-82.7537
40523,KY,38.7798,-84.5005
40543,KY,37.9241,-86.1562
40564,KY,38.1228,-84.8526
40584,KY,38.4881,-85.7136
40604,KY,38.0674,-84.3333
40624,KY,37.1277,-86.5215
40644,KY,37.7897,-86.9278
40664,KY,39.0711,-84.3178
40684,KY,37.736,-84.5052
40704,KY,38.4112,-84.4516
40724,KY,37.6951,-85.6589
40744,KY,37.0158,-87.3998
40764,KY,37.1435,-88.79
40784,KY,38.607,-82.8016
40804,KY,39.2412,-84.3905
40824,KY,37.9946,-86.136
40844,KY,38.1626,-84.6292
40864,KY,38.2204,-85.5099
40884,KY,38.1042,-84.3366
40904,KY,36.8474,-86.2754
40924,KY,37.979,-87.3277
40944,KY,39.0277,-84.5599
40964,KY,37.661,-84.4066
40984,KY,38.1889,-84.3721
41004,KY,37.8373,-85.7976
41024,KY,36.8769,-87.5288
41044,KY,37.0406,-88.776
41064,KY,38.5224,-82.5088
41084,KY,39.2188,-84.4141
41104,KY,37.8717,-86.1486
41125,KY,38.0939,-84.8555
41145,KY,38.1746,-85.8031
41165,KY,37.9821,-84.5109
41185,KY,37.023,-86.7121
41205,KY,37.6596,-87.2893
41225,KY,39.138,-84.4118
41245,KY,37.5173,-84.0999
41265,KY,38.1255,-84.69
41285,KY,37.8169,-85.6487
41305,KY,37.0641,-87.7285
41325,KY,37.2421,-88.6986
41345,KY,38.3686,-82.6422
41365,KY,39.0971,-84.8275
41385,KY,38.0249,-86.1319
41405,KY,38.438,-84.9017
41425,KY,38.4156,-85.8738
41445,KY,37.999,-84.4309
41465,KY,36.8125,-86.6251
41485,KY,37.9339,-86.9907
41505,KY,39.2134,-84.325
41525,KY,37.9084,-84.2871
41545,KY,38.0393,-84.6532
41565,KY,37.6974,-86.0413
41585,KY,37.0412,-87.2989
41605,KY,36.8479,-88.7537
41625,KY,38.6449,-82.4695
41645,KY,38.8737,-84.6484
41665,KY,38.0494,-85.8468
41686,KY,38.0879,-84.7115
41706,KY,38.2553,-85.6908
41726,KY,37.8525,-84.7384
41746,KY,36.9047,-86.4338
41766,KY,37.6107,-86.926
41786,KY,39.1271,-84.5837
41806,KY,37.5797,-84.0975
41826,KY,38.3343,-84.4644
41846,KY,37.5865,-85.9158
41866,KY,36.6971,-87.4525
41886,KY,37.3159,-88.4215
41906,KY,38.5521,-82.5492
41926,KY,38.8835,-84.6718
41946,KY,37.6004,-85.8089
41966,KY,38.3347,-85.1189
41986,KY,38.4585,-85.6848
42006,KY,38.0912,-84.7495
42026,KY,36.8447,-86.3283
42046,KY,37.6746,-86.8777
42066,KY,39.1551,-84.5467
42086,KY,37.6861,-84.3703
42106,KY,38.0858,-84.5755
42126,KY,37.7826,-85.6969
42146,KY,36.8142,-87.6874
42166,KY,37.0892,-88.5189
42186,KY,38.65,-82.7009
42206,KY,39.0727,-84.5721
42226,KY,37.7396,-86.145
42247,KY,37.9828,-84.6291
42267,KY,38.323,-85.5778
42287,KY,37.9212,-84.3982
42307,KY,37.1647,-86.5814
42327,KY,37.5969,-86.9785
42347,KY,39.2835,-84.3559
42367,KY,37.8991,-84.2447
42387,KY,38.2901,-84.4684
42407,KY,37.8046,-85.7814
42427,KY,37.1143,-87.6089
42447,KY,37.0427,-88.656
42467,KY,38.2461,-82.534
42487,KY,39.035,-84.7816
42507,KY,37.9537,-86.0879
42527,KY,38.2182,-84.7309
42547,KY,38.456,-85.6726
42567,KY,38.0443,-84.331
42587,KY,37.1388,-86.2926
42607,KY,37.6125,-87.3124
42627,KY,38.8977,-84.6293
42647,KY,37.9021,-84.1632
42667,KY,38.0513,-84.4689
42687,KY,37.6118,-86.0645
42707,KY,36.7932,-87.3665
42727,KY,36.9869,-88.4561
42747,KY,38.3941,-82.7577
42767,KY,38.896,-84.451
43001,OH,40.1504,-83.1811
43021,OH,41.331,-81.8081
43041,OH,39.0629,-84.3059
43061,OH,41.5808,-83.643
43081,OH,41.0962,-81.3008
43101,OH,39.7658,-84.0584
43121,OH,40.6405,-81.5811
43141,OH,41.2261,-80.6276
43161,OH,41.639,-82.019
43182,OH,40.0167,-83.9083
43202,OH,40.8516,-82.4203
43222,OH,39.856,-82.3613
43242,OH,40.9045,-84.3488
43262,OH,39.9494,-82.0767
43282,OH,41.4413,-82.7878
43302,OH,39.6208,-81.6537
43322,OH,39.7885,-83.1382
43343,OH,41.3435,-81.4959
43363,OH,39.1598,-84.3463
43383,OH,41.6656,-83.5219
43403,OH,41.107,-81.3908
43423,OH,39.5659,-84.2114
43443,OH,40.5871,-81.219
43463,OH,41.3115,-80.6597
43483,OH,41.3586,-82.2511
43504,OH,40.0827,-83.6139
43524,OH,40.8077,-82.3827
43544,OH,39.9791,-82.2964
43564,OH,40.5072,-83.9479
43584,OH,39.8015,-81.8348
43604,OH,41.2701,-82.8447
43624,OH,39.2281,-81.6398
43644,OH,39.7505,-82.9034
43664,OH,41.6413,-81.9055
43685,OH,39.2404,-84.3833
43705,OH,41.4241,-83.734
43725,OH,41.2279,-81.5123
43745,OH,39.5385,-84.3821
43765,OH,40.6754,-81.5953
43785,OH,41.1836,-80.5222
43805,OH,41.594,-81.9724
43825,OH,39.7769,-83.6082
43846,OH,40.6013,-82.5887
43866,OH,39.8535,-82.2284
43886,OH,40.9637,-83.8808
43906,OH,39.8642,-82.1829
43926,OH,41.4492,-82.5937
43946,OH,39.2863,-81.4198
43966,OH,39.7608,-82.9597
43986,OH,41.2563,-81.8359
44007,OH,38.9489,-84.6211
44027,OH,41.8536,-83.5193
44047,OH,41.3182,-81.7197
44067,OH,39.6159,-84.1895
44087,OH,40.9028,-81.4452
44107,OH,41.1445,-80.6797
44127,OH,41.6817,-82.342
44147,OH,39.8516,-83.869
44168,OH,40.616,-82.6507
44188,OH,39.8645,-82.159
44208,OH,40.5546,-84.3
44228,OH,39.7583,-81.8821
44248,OH,41.5513,-82.6794
44268,OH,39.1857,-81.5408
44288,OH,39.7691,-83.107
44308,OH,41.5495,-81.7884
44328,OH,39.3412,-84.54
44349,OH,41.6798,-83.6426
44369,OH,41.2591,-81.6746
44389,OH,39.5437,-84.0211
44409,OH,40.7867,-81.2888
44429,OH,40.9394,-80.4001
44449,OH,41.4486,-82.3798
44469,OH,39.8932,-83.7295
44489,OH,40.5514,-82.6928
44510,OH,40.0084,-82.356
44530,OH,40.5437,-83.8926
44550,OH,40.1792,-82.2308
44570,OH,41.6865,-82.7887
44590,OH,39.4629,-81.2096
44610,OH,39.7726,-82.8297
44630,OH,41.6119,-81.8051
44650,OH,39.2098,-84.471
44671,OH,41.5393,-83.3932
44691,OH,41.1533,-81.5689
44711,OH,39.7468,-84.14
44731,OH,40.7511,-81.3861
44751,OH,40.9892,-80.5155
44771,OH,41.2568,-82.3071
44791,OH,39.9228,-83.7446
44811,OH,40.5762,-82.7147
44831,OH,39.8345,-82.6172
44852,OH,40.8319,-83.8692
44872,OH,39.8816,-81.9236
44892,OH,41.2753,-82.647
44912,OH,39.2136,-81.6666
44932,OH,40.087,-82.865
44952,OH,41.6457,-81.8434
44972,OH,39.1841,-84.5169
44992,OH,41.5336,-83.6161
45013,OH,41.2612,-81.4957
45033,OH,39.9852,-84.4258
45053,OH,40.7641,-81.1709
45073,OH,41.0416,-80.7422
45093,OH,41.391,-82.2026
45113,OH,39.6906,-83.7805
45133,OH,40.9391,-82.613
45153,OH,40.1611,-82.4056
45174,OH,40.56,-83.9973
45194,OH,39.934,-82.2085
45214,OH,41.5364,-82.628
45234,OH,39.5081,-81.4188
45254,OH,39.9492,-82.8216
45274,OH,41.5026,-81.7487
45294,OH,39.1004,-84.2766
45314,OH,41.7113,-83.6115
45335,OH,41.3203,-81.6088
45355,OH,39.523,-84.419
45375,OH,40.9674,-81.454
45395,OH,41.2208,-80.8861
45415,OH,41.6485,-82.2618
45435,OH,39.7229,-83.8862
45455,OH,40.6876,-82.5889
45475,OH,40.1387,-82.5275
45495,OH,40.8168,-84.0589
45516,OH,40.1455,-82.2304
45536,OH,41.3514,-82.7892
45556,OH,39.1753,-81.5418
45576,OH,39.9417,-82.8171
45596,OH,41.5333,-81.4937
45616,OH,38.9864,-84.414
45636,OH,41.6968,-83.295
45656,OH,41.0203,-81.5738
45677,OH,39.7952,-84.0374
45697,OH,40.5989,-81.2908
45717,OH,41.0178,-80.6481
45737,OH,41.5853,-82.2626
45757,OH,39.9816,-83.8771
45777,OH,40.7269,-82.516
45797,OH,40.2318,-82.2577
45817,OH,40.913,-84.0873
45838,OH,39.834,-82.2394
45858,OH,41.697,-82.757
45878,OH,39.2783,-81.3335
45898,OH,39.7572,-82.8267
45918,OH,41.2967,-81.776
45938,OH,38.8867,-84.3614
45958,OH,41.6404,-83.683
45978,OH,41.2292,-81.4432
46001,IN,39.9046,-86.1138
46021,IN,41.0795,-85.2169
46041,IN,37.7339,-87.7688
46061,IN,41.6344,-86.0211
46081,IN,39.7864,-85.8977
46101,IN,39.7776,-86.1073
46121,IN,39.143,-86.673
46142,IN,41.5749,-87.512
46162,IN,40.3858,-86.7769
46182,IN,40.1029,-85.4863
46202,IN,39.6218,-87.6064
46222,IN,40.661,-86.0596
46242,IN,40.1939,-85.8481
46263,IN,39.4434,-86.0494
46283,IN,39.6056,-86.328
46303,IN,41.1092,-84.9102
46323,IN,37.8375,-87.6186
46343,IN,41.5186,-86.1818
46363,IN,39.9445,-86.3534
46384,IN,40.0139,-86.1645
46404,IN,39.2114,-86.582
46424,IN,41.6858,-87.6472
46444,IN,40.5429,-86.7209
46464,IN,39.9747,-85.5855
46484,IN,39.6527,-87.5704
46505,IN,40.3994,-86.1548
46525,IN,39.9865,-85.499
46545,IN,39.2153,-85.8518
46565,IN,39.8169,-86.1024
46585,IN,41.1228,-85.2154
46605,IN,38.1444,-87.5124
46626,IN,41.8333,-86.149
46646,IN,39.8771,-86.0608
46666,IN,39.7492,-86.1962
46686,IN,38.9742,-86.6237
46706,IN,41.4249,-87.4034
46726,IN,40.4221,-86.9162
46746,IN,40.0123,-85.4445
46767,IN,39.3096,-87.3461
46787,IN,40.5831,-86.061
46807,IN,40.3552,-85.6528
46827,IN,39.1962,-86.1013
46847,IN,39.6757,-86.1826
46867,IN,40.8561,-85.2099
46888,IN,37.7264,-87.7528
46908,IN,41.834,-86.0201
46928,IN,39.9811,-86.1205
46948,IN,40.0491,-86.0554
46968,IN,39.3352,-86.5321
46988,IN,41.3747,-87.7347
47009,IN,40.5472,-86.9793
47029,IN,40.0808,-85.3676
47049,IN,39.3008,-87.4352
47069,IN,40.6077,-86.0006
47089,IN,40.1302,-85.8737
47109,IN,39.0085,-85.7838
47130,IN,39.93,-86.2247
47150,IN,41.2406,-85.3686
47170,IN,38.0811,-87.5479
47190,IN,41.9213,-86.4508
47210,IN,40.1434,-85.9923
47230,IN,39.8557,-85.7635
47251,IN,39.1402,-86.6021
47271,IN,41.7418,-87.5306
47291,IN,40.6637,-86.7375
47311,IN,40.0619,-85.231
47331,IN,39.5107,-87.4886
47351,IN,40.5918,-86.0672
47371,IN,39.9383,-85.8607
47392,IN,39.0547,-86.0679
47412,IN,39.5481,-86.2327
47432,IN,40.9698,-85.12
47452,IN,37.8834,-87.4691
47472,IN,41.5711,-86.3683
47492,IN,40.1574,-85.8753
47513,IN,40.0464,-86.2156
47533,IN,39.3967,-86.3836
47553,IN,41.7928,-87.2539
47573,IN,40.6002,-87.0619
47593,IN,40.3764,-85.5116
47613,IN,39.5724,-87.2497
47634,IN,40.6171,-86.0455
47654,IN,40.1,-85.6416
47674,IN,39.0858,-85.9643
47694,IN,39.7444,-86.0913
47714,IN,41.2694,-85.3429
47734,IN,37.9794,-87.682
47755,IN,41.8946,-86.3175
47775,IN,40.2035,-86.2044
47795,IN,39.708,-85.8761
47815,IN,39.2817,-86.4109
47835,IN,41.5626,-87.418
47855,IN,40.3458,-87.0936
47876,IN,40.2106,-85.5275
47896,IN,39.4315,-87.558
47916,IN,40.3707,-85.9694
47936,IN,40.0242,-85.6413
47956,IN,39.2345,-85.9287
47976,IN,39.6903,-86.0668
48001,MI,42.6619,-84.6528
48021,MI,42.3572,-83.2079
48041,MI,43.0167,-85.4972
48061,MI,42.6939,-83.1947
48081,MI,42.5996,-83.1486
48101,MI,42.474,-83.9548
48121,MI,42.11,-83.417
48141,MI,43.0161,-83.9219
48161,MI,42.3326,-85.6346
48181,MI,43.4645,-83.7476
48202,MI,44.7889,-85.5989
48222,MI,43.4836,-86.2623
48242,MI,46.6812,-87.4625
48262,MI,43.4773,-84.1111
48282,MI,42.9042,-86.2134
48302,MI,45.3577,-84.9501
48322,MI,42.6809,-84.5544
48342,MI,42.4127,-82.8718
48362,MI,43.1167,-85.6111
48382,MI,42.3474,-83.0076
48403,MI,42.5534,-83.1906
48423,MI,42.5052,-83.6633
48443,MI,42.5562,-83.0583
48463,MI,43.0043,-83.7581
48483,MI,42.1511,-85.5934
48503,MI,43.2009,-84.0161
48523,MI,44.5345,-85.7672
48543,MI,43.4381,-86.3178
48563,MI,46.5284,-87.4181
48583,MI,43.3888,-84.0069
48604,MI,42.6996,-86.007
48624,MI,45.386,-84.7905
48644,MI,42.8999,-84.6738
48664,MI,42.3536,-83.2089
48684,MI,43.0402,-85.7355
48704,MI,42.5912,-82.847
48724,MI,42.5886,-83.092
48744,MI,42.4844,-83.7348
48764,MI,42.2487,-82.9924
48784,MI,43.0059,-83.6964
48805,MI,42.3438,-85.5863
48825,MI,43.239,-84.118
48845,MI,44.5516,-85.5489
48865,MI,43.09,-86.4049
48885,MI,46.4747,-87.2867
48905,MI,43.4248,-84.382
48925,MI,42.9432,-85.9988
48945,MI,45.3661,-84.9659
48965,MI,42.5879,-84.7249
48986,MI,42.4981,-83.2846
49006,MI,42.735,-85.6314
49026,MI,42.3451,-82.9499
49046,MI,42.3499,-82.9941
49066,MI,42.0588,-83.8639
49086,MI,42.1623,-82.9472
49106,MI,43.0622,-83.6557
49126,MI,42.051,-85.4774
49146,MI,43.5004,-84.0591
49166,MI,44.556,-85.646
49187,MI,43.4806,-86.0647
49207,MI,46.3789,-87.2302
49227,MI,43.666,-84.0999
49247,MI,42.9478,-86.268
49267,MI,45.4551,-85.073
49287,MI,42.8446,-84.6342
49307,MI,42.3081,-83.0005
49327,MI,42.8283,-85.7254
49347,MI,42.3188,-83.1635
49367,MI,42.7601,-83.028
49388,MI,42.2407,-83.9182
49408,MI,42.1204,-83.1884
49428,MI,43.0699,-83.918
49448,MI,42.4336,-85.5855
49468,MI,43.2283,-83.9597
49488,MI,44.5783,-85.5689
49508,MI,43.398,-86.0499
49528,MI,46.681,-87.3208
49548,MI,43.6266,-84.312
49568,MI,42.5593,-86.094
49589,MI,45.24,-84.8041
49609,MI,42.8773,-84.6149
49629,MI,42.3759,-82.9251
49649,MI,43.0942,-85.5697
49669,MI,42.3134,-83.1978
49689,MI,42.5689,-83.1639
49709,MI,42.4603,-83.8514
49729,MI,42.5107,-83.222
49749,MI,42.857,-83.5829
49769,MI,42.4364,-85.5482
49790,MI,43.2284,-84.1972
49810,MI,44.8404,-85.5267
49830,MI,43.1422,-86.3173
49850,MI,46.371,-87.3196
49870,MI,43.4924,-84.0697
49890,MI,42.7494,-86.1761
49910,MI,45.2631,-84.865
49930,MI,42.86,-84.5989
49950,MI,42.4733,-83.0546
50001,IA,41.361,-93.8252
50021,IA,42.1198,-91.6858
50041,IA,41.3357,-90.3988
50061,IA,42.4669,-96.6546
50081,IA,41.8901,-91.679
50101,IA,42.5871,-92.5266
50121,IA,41.3369,-96.0313
50141,IA,42.2511,-93.733
50161,IA,42.5779,-90.7896
50181,IA,41.6655,-93.4034
50201,IA,41.41,-93.7631
50221,IA,43.0564,-93.1013
50241,IA,40.6746,-91.0352
50261,IA,42.5993,-94.4175
50281,IA,41.5752,-93.8087
50301,IA,41.841,-91.5756
50321,IA,41.2782,-90.4798
50341,IA,42.6549,-96.1608
50362,IA,41.6223,-91.7141
50382,IA,42.2782,-92.4011
50402,IA,41.3773,-96.0596
50422,IA,41.9414,-93.4295
50442,IA,42.3192,-90.5281
50462,IA,41.8562,-93.7887
50482,IA,41.8237,-93.8899
50502,IA,43.1689,-93.4468
50522,IA,40.8825,-91.1429
50542,IA,42.6087,-94.104
50562,IA,41.4125,-93.6691
50582,IA,42.0712,-91.4856
50602,IA,41.3169,-90.7774
50622,IA,42.6225,-96.3601
50642,IA,41.6031,-91.2986
50662,IA,42.4001,-92.5227
50682,IA,41.1504,-96.0687
50703,IA,42.0614,-93.57
50723,IA,42.5544,-90.5253
50743,IA,41.8248,-93.4314
50763,IA,41.6564,-93.8105
50783,IA,43.1625,-93.1962
50803,IA,40.9314,-91.2151
50823,IA,42.2748,-93.969
50843,IA,41.8141,-93.6276
50863,IA,41.7843,-91.6658
50883,IA,41.5706,-90.5635
50903,IA,42.7351,-96.1615
50923,IA,41.8781,-91.7142
50943,IA,42.6732,-92.3084
50963,IA,41.1946,-95.7693
50983,IA,42.1661,-93.3928
51003,IA,42.6358,-90.9065
51023,IA,41.5134,-93.7242
51043,IA,41.3471,-93.9311
51064,IA,43.2982,-93.1977
51084,IA,40.8718,-91.1124
51104,IA,42.4552,-94.0671
51124,IA,41.378,-93.6067
51144,IA,42.0359,-91.7769
51164,IA,41.4286,-90.5719
51184,IA,42.3479,-96.2509
51204,IA,41.6793,-91.5848
51224,IA,42.5599,-92.1753
51244,IA,41.3524,-96.0777
51264,IA,42.134,-93.505
51284,IA,42.6738,-90.8858
51304,IA,41.5227,-93.6381
51324,IA,41.5539,-93.6569
51344,IA,43.0582,-93.0802
51364,IA,40.9278,-91.3032
51384,IA,42.6015,-94.0673
51405,IA,41.4187,-93.3985
51425,IA,41.9894,-91.5241
51445,IA,41.634,-90.7441
51465,IA,42.3098,-96.2643
51485,IA,41.5455,-91.337
51505,IA,42.6285,-92.5779
51525,IA,41.4155,-95.9748
51545,IA,41.8166,-93.5138
51565,IA,42.5389,-90.8763
51585,IA,41.7072,-93.6752
51605,IA,41.577,-93.6779
51625,IA,43.0874,-93.3234
51645,IA,40.609,-91.0759
51665,IA,42.6089,-94.3038
51685,IA,41.5912,-93.853
51705,IA,42.1594,-91.7933
51725,IA,41.5095,-90.6361
51745,IA,42.3213,-96.1893
51766,IA,41.8398,-91.5038
51786,IA,42.6998,-92.2223
51806,IA,41.2216,-95.9499
51826,IA,41.9928,-93.5099
51846,IA,42.3862,-90.8759
51866,IA,41.666,-93.6043
51886,IA,41.7782,-93.8716
51906,IA,43.3058,-92.9603
51926,IA,41.0345,-91.3284
51946,IA,42.48,-94.2768
51966,IA,41.7592,-93.7113
51986,IA,42.0044,-91.9116
52006,IA,41.3739,-90.5457
52026,IA,42.3983,-96.3435
52046,IA,41.6431,-91.4844
52066,IA,42.4895,-92.2063
52086,IA,41.1096,-95.6606
52107,IA,42.1649,-93.7474
52127,IA,42.2538,-90.7098
52147,IA,41.5961,-93.6821
52167,IA,41.747,-93.5227
52187,IA,43.3791,-93.4503
52207,IA,40.8862,-90.9384
52227,IA,42.6111,-94.366
52247,IA,41.6017,-93.7559
52267,IA,41.9739,-91.8857
52287,IA,41.7721,-90.4718
52307,IA,42.2928,-96.1943
52327,IA,41.8597,-91.5203
52347,IA,42.5932,-92.4064
52367,IA,41.4992,-96.0683
52387,IA,41.8325,-93.8032
52407,IA,42.6606,-90.8774
52427,IA,41.7635,-93.6378
52447,IA,41.8093,-93.8429
52468,IA,43.0341,-93.2935
52488,IA,40.9579,-91.0125
52508,IA,42.6152,-94.259
52528,IA,41.4728,-93.8377
52548,IA,41.8293,-91.5256
52568,IA,41.566,-90.7499
52588,IA,42.3285,-96.4219
52608,IA,41.6144,-91.5122
52628,IA,42.7251,-92.4888
52648,IA,41.1661,-95.9783
52668,IA,41.8447,-93.7912
52688,IA,42.5936,-90.5016
52708,IA,41.828,-93.8351
52728,IA,41.7452,-93.7974
52748,IA,42.9492,-93.3269
52768,IA,40.7354,-91.1062
52788,IA,42.5861,-94.2879
53001,WI,42.885,-89.4075
53021,WI,42.8667,-87.8282
53041,WI,44.3763,-88.0656
53061,WI,42.4843,-87.857
53081,WI,42.5672,-87.6271
53101,WI,44.0662,-88.4461
53121,WI,43.1814,-88.4006
53141,WI,44.7382,-91.5315
53161,WI,43.9543,-88.3573
53181,WI,43.6506,-91.3948
53201,WI,42.4529,-89.0714
53222,WI,43.8728,-87.514
53242,WI,44.3538,-89.7251
53262,WI,44.9487,-89.5475
53282,WI,46.6037,-92.1436
53302,WI,43.8001,-88.2969
53322,WI,43.1803,-89.4888
53342,WI,43.1711,-87.7156
53362,WI,44.5142,-87.8015
53382,WI,42.7562,-87.8768
53402,WI,42.531,-87.979
53422,WI,44.0225,-88.5876
53443,WI,43.0117,-88.0978
53463,WI,44.6796,-91.4093
53483,WI,43.9458,-88.3044
53503,WI,43.9201,-91.2724
53523,WI,42.5775,-89.0257
53543,WI,43.8812,-87.8406
53563,WI,44.3498,-89.569
53583,WI,44.8338,-89.4967
53603,WI,46.9029,-91.857
53623,WI,43.6487,-88.2865
53643,WI,42.9223,-89.298
53664,WI,43.1939,-87.8059
53684,WI,44.5145,-88.1727
53704,WI,42.831,-87.7756
53724,WI,42.7933,-87.9182
53744,WI,44.078,-88.6462
53764,WI,43.2569,-88.017
53784,WI,44.7745,-91.4403
53804,WI,43.8202,-88.7671
53824,WI,43.755,-91.3364
53844,WI,42.7495,-89.153
53864,WI,43.6689,-87.7249
53885,WI,44.5285,-89.5027
53905,WI,44.8612,-89.7455
53925,WI,46.6111,-92.1786
53945,WI,43.734,-88.5369
53965,WI,42.8469,-89.6308
53985,WI,42.815,-87.7841
54005,WI,44.3693,-88.0273
54025,WI,42.7889,-88.0208
54045,WI,42.5685,-87.5587
54065,WI,44.1937,-88.5132
54085,WI,42.8101,-88.4747
54106,WI,44.8372,-91.3175
54126,WI,43.9403,-88.422
54146,WI,43.7321,-91.1002
54166,WI,42.6972,-89.0829
54186,WI,43.8259,-87.8595
54206,WI,44.4656,-89.381
54226,WI,44.7743,-89.5088
54246,WI,46.531,-92.0608
54266,WI,43.9811,-88.3696
54286,WI,42.9183,-89.2989
54306,WI,43.2517,-88.1191
54327,WI,44.5366,-88.0919
54347,WI,42.6974,-87.5764
54367,WI,42.5771,-87.6725
54387,WI,44.0338,-88.5695
54407,WI,43.0369,-88.3552
54427,WI,44.9998,-91.3218
54447,WI,44.2281,-88.305
54467,WI,43.9989,-91.2654
